Animal Number,Group Number,Device Name,Days In Milk,Lactation Number,Date,Begin Time,End Time,Milk duration (mm:ss),Yield,Yield LF,Yield LR,Yield RF,Yield RR,Expected Yield/Hour LR,Expected Yield/Hour RF,Expected Yield/Hour RR,Expected Yield/Hour LF,Interval,Last Milking Interval,Conductivity RR,Conductivity RF,Conductivity LR,Conductivity LF,Total Conductivity,Mean Flow LR,Mean Flow LF,Mean Flow RR,Mean Flow RF,Peak Flow LF,Peak Flow LR,Peak Flow RF,Peak Flow RR,MDi,Kickoff LF,Kickoff LR,Kickoff RF,Kickoff RR,Blood RF,Blood RR,Blood LF,Blood LR,Total Blood,Teats Not Found,Smart Pulsation Ratio,Incomplete
7672,1,VMS 2 Ethel,22,3,4/10/2021,4/10/2021 1:58 AM,2:09 AM,11:14,55.27,11.09,17.04,12.63,14.51,1.38,1.08,1.21,0.96,10:24:32,10:35:46,4.57,4.50,4.38,4.57,18.02,2.38,2.25,1.72,1.98,3.17,3.57,2.78,2.78,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7349,1,VMS 2 Ethel,157,3,4/7/2021,4/7/2021 10:47 AM,10:57 AM,10:09,62.79,11.82,19.16,15.34,16.47,1.72,1.33,1.55,1.03,10:25:48,10:35:57,4.65,4.37,4.93,4.80,18.76,3.97,3.84,3.17,3.57,5.29,5.42,5.95,4.37,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8710,1,VMS 2 Ethel,105,1,4/8/2021,4/8/2021 11:13 AM,11:18 AM,05:37,29.85,8.91,4.63,8.42,7.89,0.48,0.76,0.70,0.83,10:30:35,10:36:12,4.24,4.16,4.47,4.22,17.08,2.78,3.04,3.17,3.70,3.70,4.10,4.76,4.10,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7019,1,VMS 1 Fred,145,4,4/12/2021,4/12/2021 11:48 PM,11:58 PM,09:55,54.32,12.24,13.51,13.78,14.79,1.27,1.18,1.23,1.08,10:26:41,10:36:36,4.87,4.88,4.65,4.90,19.30,1.85,2.25,2.12,2.91,3.70,2.91,3.84,3.31,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7094,1,VMS 1 Fred,188,3,4/9/2021,4/9/2021 3:33 PM,3:39 PM,06:31,52.10,12.28,12.10,13.51,14.20,1.12,1.25,1.27,1.13,10:30:50,10:37:21,4.60,4.66,4.87,4.62,18.76,3.17,3.57,3.70,3.57,5.29,4.37,4.37,5.03,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7785,1,VMS 2 Ethel,209,2,4/11/2021,4/11/2021 9:46 AM,9:53 AM,07:40,38.34,10.60,6.81,10.19,10.74,0.64,0.92,1.01,0.98,10:29:46,10:37:26,4.17,4.26,4.39,4.27,17.08,2.65,3.44,2.65,3.31,4.37,4.23,4.50,3.57,1.0,Unchecked,Unchecked,Checked,Unchecked,0,0,0,0,0,,70,
8865,1,VMS 2 Ethel,20,1,4/9/2021,4/9/2021 11:29 PM,11:40 PM,10:59,19.31,6.92,0.51,5.58,6.31,0.06,0.51,0.54,0.45,10:26:45,10:37:44,3.78,4.10,2.88,4.23,14.99,0.40,3.84,3.04,3.44,5.42,1.46,5.03,4.63,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,LR
7001,1,VMS 2 Ethel,375,3,4/7/2021,4/7/2021 10:33 PM,10:39 PM,05:59,37.17,7.50,11.05,7.47,11.16,1.04,0.70,1.05,0.71,10:32:23,10:38:22,4.24,4.24,4.10,4.23,16.82,3.31,2.38,3.04,3.44,3.44,4.50,4.63,3.97,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6505,1,VMS 2 Ethel,216,5,4/12/2021,4/12/2021 12:49 PM,12:57 PM,07:25,50.29,11.51,14.09,10.87,13.82,1.35,1.03,1.29,1.08,10:31:09,10:38:34,4.44,4.52,4.36,4.44,17.75,4.37,2.65,2.65,2.91,3.70,5.69,3.84,3.57,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8227,1,VMS 1 Fred,97,2,4/12/2021,4/12/2021 12:11 PM,12:19 PM,07:03,33.53,10.25,0.00,11.79,11.49,0.00,1.08,1.03,0.91,10:32:01,10:39:04,4.51,4.91,0.00,4.29,13.71,0.00,4.50,3.57,3.57,5.69,0.00,4.50,4.76,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,LR,70,LR
7232,1,VMS 2 Ethel,157,3,4/7/2021,4/7/2021 9:45 AM,9:51 AM,06:03,48.10,10.49,14.70,7.80,15.10,1.27,0.73,1.42,0.99,10:33:43,10:39:46,4.99,4.90,5.07,5.34,20.30,4.37,3.70,3.97,3.84,4.63,5.42,5.16,4.89,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7009,1,VMS 1 Fred,130,4,4/9/2021,4/9/2021 9:04 AM,9:12 AM,08:27,53.15,13.03,14.73,12.68,12.72,1.39,1.17,1.20,1.23,10:31:38,10:40:05,4.21,4.60,4.53,4.28,17.62,3.44,2.78,3.70,2.38,4.37,4.37,3.97,4.76,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7600,1,VMS 1 Fred,185,3,4/9/2021,4/9/2021 7:39 AM,7:47 AM,07:39,29.70,9.08,0.00,10.45,10.16,0.00,0.99,0.96,0.85,10:32:51,10:40:30,5.22,4.53,0.00,4.48,14.23,0.00,2.78,2.12,3.04,3.84,0.00,4.50,3.17,1.3,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,LR,70,LR
6473,1,VMS 2 Ethel,155,5,4/11/2021,4/11/2021 7:05 PM,7:13 PM,07:24,49.38,7.80,18.43,7.65,15.50,1.72,0.72,1.45,0.73,10:33:07,10:40:31,4.42,4.65,4.39,4.55,18.02,4.10,2.78,3.04,2.51,3.97,5.56,3.44,3.97,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7047,1,VMS 1 Fred,33,4,4/7/2021,4/7/2021 9:15 AM,9:22 AM,06:56,53.13,16.07,11.42,14.29,11.35,1.13,1.34,1.05,1.40,10:36:52,10:43:48,4.06,4.17,4.31,4.29,16.82,3.57,3.97,3.97,3.57,5.03,4.63,4.76,5.29,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7354,1,VMS 2 Ethel,195,3,4/11/2021,4/11/2021 5:42 AM,5:50 AM,07:21,33.29,8.95,6.15,6.94,11.24,0.63,0.62,0.69,0.77,10:36:28,10:43:49,4.44,4.12,4.40,3.93,16.88,2.38,2.25,2.91,2.12,3.31,3.84,3.44,4.76,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7263,1,VMS 1 Fred,122,3,4/7/2021,4/7/2021 7:02 AM,7:08 AM,06:23,44.11,12.74,5.93,11.82,13.62,0.55,1.09,1.24,1.19,10:37:38,10:44:01,4.39,4.70,4.32,4.27,17.69,2.25,3.97,3.97,4.10,5.29,3.84,5.42,5.82,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7667,1,VMS 1 Fred,82,3,4/8/2021,4/8/2021 10:13 AM,10:19 AM,06:25,46.25,9.33,13.96,9.59,13.38,1.31,0.89,1.26,0.89,10:37:52,10:44:17,4.72,4.58,4.72,4.41,18.42,3.57,2.91,3.44,3.57,4.10,4.76,5.56,4.37,1.1,Unchecked,Unchecked,Unchecked,Checked,0,0,0,0,0,,70,
7263,1,VMS 2 Ethel,125,3,4/10/2021,4/10/2021 12:53 PM,12:59 PM,06:24,44.84,13.32,7.69,11.40,12.43,0.74,1.06,1.16,1.24,10:38:32,10:44:56,4.38,4.36,4.34,4.06,17.15,2.38,3.70,3.84,3.84,4.50,4.37,5.29,5.29,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
8710,1,VMS 1 Fred,103,1,4/6/2021,4/6/2021 11:52 AM,11:59 AM,07:22,33.07,9.35,7.56,8.40,7.76,0.71,0.76,0.69,0.84,10:37:53,10:45:15,4.21,4.25,4.12,4.25,16.82,3.04,3.17,2.65,3.97,4.23,4.23,5.42,3.57,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6473,1,VMS 2 Ethel,155,5,4/11/2021,4/11/2021 8:25 AM,8:32 AM,07:31,50.93,8.18,18.01,8.00,16.73,1.70,0.75,1.49,0.74,10:38:02,10:45:33,4.36,4.73,4.39,4.61,18.09,4.37,2.65,3.31,2.25,3.57,5.82,2.91,4.23,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7668,1,VMS 2 Ethel,19,3,4/12/2021,4/12/2021 9:19 PM,9:28 PM,08:13,24.16,8.31,3.44,5.11,7.30,0.00,0.00,0.00,0.00,10:38:08,10:46:21,5.24,6.41,5.43,5.15,22.24,3.04,2.12,2.25,1.98,3.17,4.63,3.31,3.17,2.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7692,1,VMS 2 Ethel,47,3,4/11/2021,4/11/2021 5:16 PM,5:23 PM,07:16,46.39,9.08,13.98,11.27,12.06,1.20,1.03,1.11,0.84,10:39:25,10:46:41,4.37,4.38,4.38,4.42,17.55,2.91,2.51,2.51,2.51,3.17,3.84,3.57,3.44,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
2222,1,VMS 2 Ethel,144,5,4/10/2021,4/10/2021 1:27 AM,1:35 AM,07:58,50.27,9.37,16.45,9.35,15.10,1.46,0.78,1.36,0.86,10:39:41,10:47:39,4.84,4.97,4.92,4.83,19.56,2.91,2.51,2.78,2.65,3.17,3.97,3.70,3.70,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7065,1,VMS 1 Fred,92,4,4/12/2021,4/12/2021 8:08 PM,8:18 PM,09:14,58.07,12.13,15.96,12.81,17.17,0.86,1.07,1.40,1.01,10:38:35,10:47:49,4.59,4.68,5.72,4.77,19.76,3.04,2.78,2.65,2.25,4.10,4.10,3.17,3.84,1.5,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
8101,1,VMS 2 Ethel,13,2,4/10/2021,4/10/2021 7:35 AM,7:44 AM,09:15,43.30,10.49,10.63,9.88,12.30,0.97,0.88,1.06,0.94,10:40:20,10:49:35,4.23,4.55,4.40,4.56,17.75,3.44,4.10,3.31,3.84,5.16,4.63,5.69,4.63,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7019,1,VMS 1 Fred,142,4,4/9/2021,4/9/2021 7:54 PM,8:04 PM,10:22,47.77,11.29,13.78,11.40,11.31,1.24,1.03,1.00,1.02,10:41:15,10:51:37,4.92,5.01,4.86,4.96,19.76,1.85,2.25,2.25,2.51,3.70,2.91,3.31,3.31,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8145,1,VMS 2 Ethel,58,2,4/9/2021,4/9/2021 6:01 PM,6:13 PM,12:00,42.11,8.47,10.14,12.08,11.42,0.94,1.08,1.01,0.75,10:40:27,10:52:27,4.18,4.38,4.10,4.83,17.49,1.59,3.17,2.25,3.44,3.97,2.38,4.76,3.17,1.7,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7228,1,VMS 1 Fred,185,3,4/11/2021,4/11/2021 10:15 AM,10:22 AM,06:29,35.05,7.10,11.49,7.78,8.69,1.05,0.71,0.73,0.65,10:46:00,10:52:29,3.71,3.69,3.46,3.68,14.54,3.84,2.91,2.51,2.38,4.10,4.89,3.17,3.44,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7896,1,VMS 1 Fred,276,2,4/8/2021,4/8/2021 7:11 PM,7:17 PM,05:15,38.78,9.70,10.03,8.36,10.69,0.94,0.78,1.00,0.90,10:47:17,10:52:32,4.07,4.10,4.09,4.03,16.28,3.31,4.10,3.70,4.37,5.82,4.10,6.22,4.76,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7279,1,VMS 2 Ethel,268,3,4/10/2021,4/10/2021 11:17 PM,11:24 PM,07:20,32.87,5.86,9.15,5.51,12.35,0.87,0.55,0.97,0.55,10:46:47,10:54:07,3.92,3.89,3.94,4.06,15.81,3.17,2.25,2.51,2.12,3.31,4.37,3.04,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7506,1,VMS 1 Fred,129,3,4/6/2021,4/6/2021 6:32 PM,6:39 PM,06:22,43.81,9.59,10.49,13.29,10.43,0.96,1.17,0.95,0.88,10:49:32,10:55:54,4.66,4.44,4.73,4.86,18.69,3.31,3.57,3.17,4.10,4.76,4.37,5.29,4.23,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7094,1,VMS 1 Fred,190,3,4/11/2021,4/11/2021 12:52 AM,12:59 AM,06:58,57.56,13.32,12.43,17.09,14.73,1.14,1.21,1.29,1.22,10:49:05,10:56:03,4.66,5.17,4.78,4.76,19.36,3.44,3.31,4.10,3.84,4.76,4.63,5.56,5.29,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7785,1,VMS 2 Ethel,208,2,4/10/2021,4/10/2021 11:09 PM,11:16 PM,07:25,37.37,10.67,6.57,9.04,11.09,0.61,0.84,1.01,0.97,10:48:43,10:56:08,4.25,4.29,4.41,4.26,17.22,2.51,2.78,3.04,3.31,3.44,3.44,4.37,3.84,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
8222,1,VMS 2 Ethel,46,2,4/9/2021,4/9/2021 6:39 AM,6:50 AM,10:49,45.55,10.36,14.70,9.28,11.20,1.16,0.79,1.03,0.94,10:45:24,10:56:13,4.70,4.76,4.59,5.11,19.16,3.44,2.91,2.91,2.78,4.50,4.37,3.84,3.84,2.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7346,1,VMS 2 Ethel,153,3,4/9/2021,4/9/2021 9:44 PM,9:56 PM,11:32,67.24,14.04,19.00,13.45,20.75,1.63,1.16,1.83,1.21,10:45:41,10:57:13,4.24,4.30,4.11,4.30,16.95,2.12,2.12,2.38,1.98,3.17,2.91,2.91,3.44,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7759,1,VMS 1 Fred,16,3,4/12/2021,4/12/2021 6:48 PM,6:58 PM,09:54,59.94,13.78,14.75,14.57,16.84,1.33,1.32,1.50,1.24,10:47:32,10:57:26,4.64,4.49,4.44,4.44,18.02,3.84,2.12,3.44,2.12,3.44,5.03,3.44,4.50,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7094,1,VMS 1 Fred,189,3,4/10/2021,4/10/2021 2:30 AM,2:37 AM,06:55,39.51,12.65,0.00,12.99,13.87,0.00,1.18,1.25,1.17,10:50:50,10:57:45,4.47,4.48,0.00,4.47,13.42,0.00,3.17,3.97,3.31,4.23,0.00,4.89,5.29,1.0,Unchecked,Unchecked,Unchecked,Checked,0,0,0,0,0,LR,74,LR
7415,1,VMS 1 Fred,116,3,4/11/2021,4/11/2021 1:59 PM,2:05 PM,06:08,54.85,11.07,15.87,11.49,16.42,1.44,1.02,1.48,1.00,10:51:49,10:57:57,3.98,4.23,4.25,4.29,16.75,3.97,3.97,4.37,4.23,5.69,5.16,5.42,5.56,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7354,1,VMS 1 Fred,197,3,4/12/2021,4/12/2021 11:58 PM,12:06 AM,07:08,22.73,8.42,0.00,7.65,6.66,0.06,0.63,0.59,0.76,10:51:03,10:58:11,4.67,4.01,0.00,4.02,12.70,0.00,2.78,2.51,2.25,4.10,0.00,3.70,3.70,1.7,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,LR,74,LR
7374,1,VMS 1 Fred,137,3,4/8/2021,4/8/2021 9:54 AM,10:01 AM,07:21,53.22,11.88,14.51,12.70,14.13,1.32,1.15,1.28,1.07,10:51:08,10:58:29,4.79,4.84,4.79,4.74,19.16,4.10,3.70,3.44,2.91,4.76,5.29,3.84,4.37,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7578,1,VMS 2 Ethel,138,3,4/11/2021,4/11/2021 6:34 PM,6:43 PM,08:44,54.74,9.61,17.26,10.45,17.42,1.57,0.96,1.59,0.86,10:50:17,10:59:01,4.42,4.45,4.25,4.29,17.42,2.65,2.51,2.91,2.65,3.31,4.10,3.57,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7576,1,VMS 1 Fred,139,3,4/8/2021,4/8/2021 8:13 AM,8:21 AM,07:42,52.96,10.71,13.62,11.00,17.61,0.91,0.72,1.20,0.68,10:53:02,11:00:44,4.12,4.10,4.11,4.29,16.61,3.04,2.78,3.44,2.12,3.70,4.23,3.04,4.50,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7094,1,VMS 2 Ethel,191,3,4/12/2021,4/12/2021 1:47 PM,1:54 PM,07:23,57.63,13.27,16.87,13.82,13.67,1.10,1.20,1.23,1.17,10:54:03,11:01:26,4.71,4.53,5.44,4.68,19.36,3.57,3.70,3.44,3.57,5.42,4.76,4.50,4.63,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8145,1,VMS 2 Ethel,59,2,4/10/2021,4/10/2021 8:54 PM,9:03 PM,09:26,42.75,8.47,10.91,11.90,11.46,0.95,1.09,1.02,0.76,10:52:04,11:01:30,4.31,4.44,4.26,4.94,17.95,2.12,3.70,2.38,4.10,4.89,3.04,5.56,3.44,1.6,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6782,1,VMS 1 Fred,152,4,4/12/2021,4/12/2021 11:27 PM,11:37 PM,09:37,59.30,13.43,17.48,10.76,17.64,1.58,0.97,1.60,1.21,10:52:09,11:01:46,4.94,4.88,4.91,5.03,19.76,2.51,2.25,2.51,2.51,3.17,3.44,3.31,3.31,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7536,1,VMS 1 Fred,119,3,4/8/2021,4/8/2021 12:04 PM,12:13 PM,08:49,53.04,10.32,15.92,10.78,16.03,1.42,0.88,1.42,0.94,10:53:49,11:02:38,5.12,5.32,5.58,5.01,21.04,4.10,3.97,3.97,3.84,4.89,5.29,5.03,4.89,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6546,1,VMS 2 Ethel,181,4,4/8/2021,4/8/2021 9:07 PM,9:18 PM,10:36,45.42,8.62,14.46,8.42,13.91,1.30,0.76,1.25,0.78,10:54:42,11:05:18,4.37,4.43,4.39,4.43,17.62,2.12,1.98,1.85,1.46,2.91,2.91,2.25,2.65,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7896,1,VMS 2 Ethel,279,2,4/11/2021,4/11/2021 8:13 PM,8:19 PM,06:32,39.82,10.16,10.76,8.31,10.58,0.97,0.76,0.97,0.92,10:58:57,11:05:29,4.16,4.19,3.86,4.07,16.28,3.84,3.97,4.10,4.63,5.69,4.89,6.22,5.16,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6479,1,VMS 2 Ethel,179,5,4/12/2021,4/12/2021 2:28 PM,2:36 PM,07:28,52.43,8.86,15.67,11.24,16.64,1.36,1.01,1.47,0.72,10:58:33,11:06:01,4.71,5.20,4.63,4.82,19.36,3.57,2.65,3.31,2.91,3.57,4.63,3.97,4.50,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
8179,1,VMS 1 Fred,105,2,4/8/2021,4/8/2021 8:21 AM,8:29 AM,08:13,47.02,10.76,12.81,11.99,11.46,1.14,1.07,1.03,0.97,10:58:32,11:06:45,4.26,4.17,4.31,4.15,16.88,3.44,2.65,2.38,2.38,3.84,4.37,3.44,3.44,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7463,1,VMS 2 Ethel,29,3,4/9/2021,4/9/2021 7:41 AM,7:48 AM,07:03,54.59,7.91,17.61,10.65,18.41,1.46,0.89,1.54,0.68,11:00:50,11:07:53,4.84,4.77,5.06,5.10,19.76,4.23,1.98,4.23,3.31,3.17,5.82,4.76,5.56,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7581,1,VMS 2 Ethel,67,3,4/12/2021,4/12/2021 7:28 AM,7:38 AM,09:32,55.27,14.59,14.84,11.49,14.35,1.35,1.03,1.27,1.32,10:59:04,11:08:36,4.42,4.27,4.39,4.07,17.15,3.04,4.10,3.44,2.25,5.29,4.10,3.84,4.37,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7354,1,VMS 2 Ethel,192,3,4/8/2021,4/8/2021 2:39 AM,2:45 AM,06:43,32.34,8.77,9.70,6.79,7.08,0.88,0.61,0.65,0.78,11:02:19,11:09:02,4.45,3.97,4.03,3.83,16.28,3.84,2.38,2.91,2.51,3.57,5.42,3.97,4.37,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7688,1,VMS 2 Ethel,36,3,4/6/2021,4/6/2021 5:57 AM,6:08 AM,10:14,56.24,13.69,15.26,15.94,11.35,1.32,1.15,1.02,1.15,10:58:58,11:09:12,4.53,4.51,4.40,4.52,17.95,2.65,3.04,2.38,2.38,4.10,3.84,3.57,3.97,1.0,Unchecked,Unchecked,Unchecked,Checked,0,0,0,0,0,,74,
7349,1,VMS 2 Ethel,161,3,4/11/2021,4/11/2021 11:29 AM,11:38 AM,09:12,68.21,12.46,20.90,16.47,18.39,1.78,1.29,1.52,1.04,11:00:34,11:09:46,4.71,4.66,4.90,4.75,19.03,3.57,3.84,3.04,3.17,4.76,4.63,4.10,4.50,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7346,1,VMS 1 Fred,155,3,4/11/2021,4/11/2021 1:47 PM,1:58 PM,10:41,62.70,14.09,18.01,10.45,20.15,1.59,0.92,1.82,1.22,11:00:04,11:10:45,4.65,4.36,4.52,4.56,18.09,2.25,1.98,2.51,1.85,2.91,3.17,2.78,3.70,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7374,1,VMS 1 Fred,139,3,4/10/2021,4/10/2021 11:03 PM,11:10 PM,06:41,53.86,10.93,14.00,13.32,15.61,1.21,1.20,1.36,0.95,11:04:11,11:10:52,4.74,5.03,4.77,4.69,19.23,4.89,3.84,4.10,3.31,5.16,6.08,4.23,5.56,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8243,1,VMS 2 Ethel,42,2,4/6/2021,4/6/2021 8:56 AM,9:05 AM,08:48,57.19,15.59,14.51,14.77,12.32,1.29,1.31,1.09,1.38,11:03:45,11:12:33,4.60,4.50,4.52,4.40,18.02,2.38,2.78,2.25,3.17,3.70,3.57,3.97,3.17,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7019,1,VMS 1 Fred,144,4,4/11/2021,4/11/2021 10:59 PM,11:08 PM,09:22,40.06,12.10,0.00,13.54,14.42,0.00,1.21,1.29,1.12,11:03:18,11:12:40,5.00,5.03,0.00,5.10,15.13,0.00,2.38,2.25,2.38,3.70,0.00,3.31,3.17,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,LR,74,LR
7209,1,VMS 2 Ethel,67,4,4/8/2021,4/8/2021 12:19 AM,12:27 AM,08:05,51.04,12.76,12.74,14.22,11.31,1.16,1.29,1.03,1.15,11:05:10,11:13:15,4.71,4.58,4.84,4.63,18.76,3.57,3.31,3.04,2.65,4.50,5.03,3.70,3.84,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
8101,1,VMS 2 Ethel,15,2,4/12/2021,4/12/2021 7:45 AM,7:54 AM,09:07,43.89,10.19,11.44,10.30,11.97,1.00,0.91,1.05,0.88,11:04:24,11:13:31,4.22,4.47,4.52,4.34,17.55,3.17,4.10,2.91,3.97,5.03,3.97,5.56,3.97,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7494,1,VMS 1 Fred,117,3,4/12/2021,4/12/2021 3:24 PM,3:33 PM,08:55,36.40,9.55,0.00,9.92,16.93,0.08,0.88,1.38,0.83,11:05:05,11:14:00,5.06,4.49,0.00,4.35,13.90,0.00,2.12,2.65,2.12,3.04,0.00,2.78,3.84,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,LR,60,LR
8710,1,VMS 1 Fred,104,1,4/7/2021,4/7/2021 8:11 AM,8:17 AM,06:14,24.29,8.91,0.00,8.09,7.30,0.00,0.72,0.65,0.80,11:08:08,11:14:22,3.92,3.96,0.00,3.95,11.83,0.00,3.17,3.04,3.70,4.37,0.00,5.16,4.50,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,LR,74,LR
7047,1,VMS 2 Ethel,32,4,4/6/2021,4/6/2021 12:44 PM,12:52 PM,08:37,56.00,15.34,11.95,16.25,12.46,1.12,1.46,1.12,1.36,11:06:36,11:15:13,4.27,4.27,4.27,4.21,17.02,4.63,4.37,4.63,4.10,5.82,5.69,5.29,5.82,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6782,1,VMS 1 Fred,150,4,4/10/2021,4/10/2021 12:29 AM,12:38 AM,09:03,65.17,12.74,18.78,14.15,19.49,1.68,1.23,1.72,1.12,11:06:33,11:15:36,4.86,4.83,4.80,4.87,19.36,2.91,2.65,3.17,2.91,3.44,3.84,3.84,4.23,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7415,1,VMS 2 Ethel,113,3,4/8/2021,4/8/2021 8:59 PM,9:06 PM,07:08,56.33,11.62,15.67,12.19,16.84,1.41,1.08,1.51,1.03,11:09:05,11:16:13,4.10,4.17,3.99,4.23,16.48,4.10,3.84,3.97,3.84,5.16,5.29,5.29,5.03,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7349,1,VMS 2 Ethel,157,3,4/7/2021,4/7/2021 12:10 AM,12:21 AM,10:46,67.17,11.05,21.89,15.87,18.36,1.71,1.29,1.54,0.98,11:05:33,11:16:19,4.57,4.49,5.00,4.96,19.03,3.84,3.97,3.57,3.17,5.16,5.03,4.10,4.89,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7435,1,VMS 1 Fred,185,3,4/11/2021,4/11/2021 6:10 PM,6:16 PM,05:41,49.21,11.88,8.93,11.20,17.20,0.78,0.98,1.54,1.04,11:10:48,11:16:29,4.86,5.04,5.11,4.89,19.90,3.84,4.10,5.56,3.70,5.42,5.42,4.63,6.75,1.1,Unchecked,Unchecked,Unchecked,Checked,0,0,0,0,0,,70,
6802,1,VMS 2 Ethel,393,4,4/10/2021,4/10/2021 4:45 AM,4:52 AM,06:51,29.63,2.69,11.13,11.38,4.43,0.97,0.94,0.39,0.22,11:09:42,11:16:33,4.56,4.30,4.25,4.57,17.69,2.78,1.85,2.38,3.44,3.17,3.57,4.50,3.44,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
